   eV                        Inten
   0.0000000000000000        0.0000000000000000     
   5.0008334722453744E-003   1.0328253109588641E-002
   1.0001666944490749E-002   2.1942054654180098E-002
   1.5002500416736123E-002   3.5028881838050668E-002
   2.0003333888981498E-002   4.9549833615676601E-002
   2.5004167361226872E-002   6.5735109053280755E-002
   3.0005000833472247E-002   8.3682473575109675E-002
   3.5005834305717617E-002  0.10373718860295686     
   4.0006667777962995E-002  0.12573031520775610     
   4.5007501250208373E-002  0.15000752969745712     
   5.0008334722453744E-002  0.17696698074193606     
   5.5009168194699115E-002  0.20653468274279735     
   6.0010001666944493E-002  0.23910680426900846     
   6.5010835139189871E-002  0.27474531943049812     
   7.0011668611435235E-002  0.31367177457420320     
   7.5012502083680613E-002  0.35610313783680758     
   8.0013335555925991E-002  0.40279408216915236     
   8.5014169028171369E-002  0.45358875904643703     
   9.0015002500416746E-002  0.50904078632019711     
   9.5015835972662110E-002  0.56950815749155781     
  0.10001666944490749       0.63497165598714689     
  0.10501750291715287       0.70629595821712954     
  0.11001833638939823       0.78360309280875939     
  0.11501916986164361       0.86769916628337429     
  0.12002000333388899       0.95865765401336434     
  0.12502083680613435        1.0572187343985731     
  0.13002167027837974        1.1637418988730686     
  0.13502250375062511        1.2790484952811552     
  0.14002333722287047        1.4037389381364818     
  0.14502417069511586        1.5382098959608546     
  0.15002500416736123        1.6834369787485490     
  0.15502583763960662        1.8400151831470963     
  0.16002667111185198        2.0089246321134966     
  0.16502750458409735        2.1906311207646629     
  0.17002833805634274        2.3862511855095918     
  0.17502917152858810        2.5967956213769505     
  0.18003000500083349        2.8231769071838166     
  0.18503083847307886        3.0664724797156175     
  0.19003167194532422        3.3277747158356794     
  0.19503250541756961        3.6084244550651117     
  0.20003333888981498        3.9095034789618728     
  0.20503417236206034        4.2324319690737351     
  0.21003500583430573        4.5788046159328974     
  0.21503583930655110        4.9499308240104529     
  0.22003667277879646        5.3472828605044960     
  0.22503750625104185        5.7728661985325083     
  0.23003833972328722        6.2282576086694004     
  0.23503917319553261        6.7155054973435435     
  0.24004000666777797        7.2365034294119717     
  0.24504084014002334        7.7933553464127074     
  0.25004167361226870        8.3884176829150121     
  0.25504250708451409        9.0239185474223316     
  0.26004334055675948        9.7024429499484732     
  0.26504417402900482        10.426555568966098     
  0.27004500750125021        11.199235620224954     
  0.27504584097349560        12.023219970304870     
  0.28004667444574094        12.901581496066733     
  0.28504750791798633        13.837792640638824     
  0.29004834139023172        14.835123257668211     
  0.29504917486247711        15.897404377255125     
  0.30005000833472245        17.028372034321155     
  0.30505084180696784        18.232010248472392     
  0.31005167527921323        19.512656277380728     
  0.31505250875145857        20.874808527299571     
  0.32005334222370396        22.323177806185932     
  0.32505417569594935        23.862725209820510     
  0.33005500916819469        25.498737216551604     
  0.33505584264044008        27.236645630225638     
  0.34005667611268547        29.082288096833043     
  0.34505750958493081        31.041804933827940     
  0.35005834305717620        33.121550695200185     
  0.35505917652942159        35.328304207572579     
  0.36006001000166699        37.669155569774489     
  0.36506084347391232        40.151485478862206     
  0.37006167694615771        42.783199170459888     
  0.37506251041840311        45.572412540639213     
  0.38006334389064844        48.527807164208518     
  0.38506417736289383        51.658414830373779     
  0.39006501083513923        54.973690706515114     
  0.39506584430738456        58.483656100594473     
  0.40006667777962995        62.198739104636651     
  0.40506751125187535        66.129865779018743     
  0.41006834472412068        70.288552010593705     
  0.41506917819636607        74.686782793148950     
  0.42007001166861146        79.337211421446952     
  0.42507084514085680        84.253014290596838     
  0.43007167861310219        89.448071639687640     
  0.43507251208534758        94.936827537089599     
  0.44007334555759292        100.73447446270048     
  0.44507417902983831        106.85685594587675     
  0.45007501250208370        113.32062156285325     
  0.45507584597432910        120.14312114009935     
  0.46007667944657443        127.34253494966173     
  0.46507751291881982        134.93783590009747     
  0.47007834639106522        142.94890397967794     
  0.47507917986331055        151.39651747015313     
  0.48008001333555594        160.30233023032574     
  0.48508084680780134        169.68904380295001     
  0.49008168028004667        179.58026841443206     
  0.49508251375229206        190.00077789703613     
  0.50008334722453740        200.97632581598953     
  0.50508418069678285        212.53383642827595     
  0.51008501416902818        224.70140629089988     
  0.51508584764127352        237.50834912842259     
  0.52008668111351897        250.98524801014429     
  0.52508751458576430        265.16394013705008     
  0.53008834805800964        280.07766627085726     
  0.53508918153025509        295.76104597394811     
  0.54009001500250042        312.25018341960237     
  0.54509084847474576        329.58265573941503     
  0.55009168194699121        347.79762763475549     
  0.55509251541923654        366.93585025488409     
  0.56009334889148188        387.03978163519088     
  0.56509418236372733        408.15359312247267     
  0.57009501583597266        430.32326667594032     
  0.57509584930821811        453.59661032345599     
  0.58009668278046345        478.02336898417582     
  0.58509751625270878        503.65527459913739     
  0.59009834972495423        530.54609910444731     
  0.59509918319719957        558.75175081384032     
  0.60010001666944490        588.33029689840964     
  0.60510085014169035        619.34208827044688     
  0.61010168361393569        651.84981760934238     
  0.61510251708618102        685.91856035439343     
  0.62010335055842647        721.61590363375376     
  0.62510418403067181        759.01199934942440     
  0.63010501750291714        798.17962914557006     
  0.63510585097516259        839.19433093636849     
  0.64010668444740793        882.13442687499048     
  0.64510751791965326        927.08117163514692     
  0.65010835139189871        974.11879303721844     
  0.65510918486414405        1023.3346035998683     
  0.66011001833638938        1074.8190810882736     
  0.66511085180863483        1128.6659707804718     
  0.67011168528088016        1184.9723927405023     
  0.67511251875312550        1243.8389034768481     
  0.68011335222537095        1305.3696360954689     
  0.68511418569761628        1369.6723692190199     
  0.69011501916986162        1436.8586501353079     
  0.69511585264210707        1507.0438947296857     
  0.70011668611435240        1580.3474832230797     
